EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,EVENT_TYPE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,INJURIES_INDIRECT,DEATHS_INDIRECT,TOR_LENGTH,TOR_WIDTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
5129729,UNION CO.,PINEDALE,1/3/2000,Tornado,3,0,4,250000,0,MS,0,0,20,600,PINEDALE,34.38333,-89.25,34.6,-89.08333
5133317,CRITTENDEN CO.,CRAYNE,1/3/2000,Tornado,3,0,3,5000000,0,KY,0,0,15,440,CRAYNE,37.26667,-88.08333,37.38333,-87.81667
5131965,WEBSTER CO.,DIAMOND,1/3/2000,Tornado,3,0,0,2400000,0,KY,0,0,9,440,DIAMOND,37.38333,-87.85,37.48333,-87.73333
5132346,DAVIESS CO.,ROME,1/3/2000,Tornado,3,0,18,64000000,0,KY,0,0,7,880,ROME,37.71667,-87.18333,37.76667,-87.11667
5132156,MITCHELL CO.,CAMILLA,2/13/2000,Tornado,3,11,175,20000000,2000000,GA,0,0,9.2,300,CAMILLA,31.16667,-84.26667,31.23333,-84.11667
5132157,GRADY CO.,CAIRO,2/14/2000,Tornado,3,6,15,3500000,3000000,GA,0,0,8.5,300,CAIRO,31.01667,-84.2,31,-84.05
5132573,THOMAS CO.,MEIGS,2/14/2000,Tornado,3,0,0,500000,0,GA,0,0,2,300,MEIGS,31.06667,-84.15,31.1,-84.1
5132572,MITCHELL CO.,CAMILLA,2/14/2000,Tornado,3,1,1,1000000,0,GA,0,0,4.5,300,CAMILLA,31.08333,-84.01667,31.06667,-84.01667
5136671,BURLESON CO.,CALDWELL,3/10/2000,Tornado,3,0,2,1000000,0,TX,0,0,21,800,CALDWELL,30.41667,-96.68333,30.4,-96.35
5137406,TARRANT CO.,FT WORTH,3/28/2000,Tornado,3,2,80,0,0,TX,0,0,4,250,FT WORTH,32.75,-97.35,32.75,-97.35
5137409,TARRANT CO.,ARLINGTON,3/28/2000,Tornado,3,0,0,0,0,TX,0,0,7,300,ARLINGTON,32.73333,-97.11667,32.73333,-97.11667
5137546,LABETTE CO.,DENNIS,4/19/2000,Tornado,3,0,27,71000000,0,KS,0,0,21,440,DENNIS,37.25,-95.55,37.4,-95.2
5140353,CASS CO.,LINDEN,4/23/2000,Tornado,3,0,0,165000,0,TX,0,0,16,880,LINDEN,33.05,-94.38333,33.06667,-94.06667
5139988,CADDO PAR.,GREENWOOD,4/23/2000,Tornado,3,0,3,5000000,0,LA,0,0,25,500,GREENWOOD,32.43333,-94.05,32.31667,-93.55
5139656,BOSSIER PAR.,ELM GROVE,4/23/2000,Tornado,3,0,1,2300000,0,LA,0,0,7.5,500,ELM GROVE,32.31667,-93.55,32.28333,-93.41667
5139559,DE SOTO PAR.,EVELYN,4/23/2000,Tornado,3,0,0,500000,0,LA,0,0,4.3,200,EVELYN,31.96667,-93.46667,31.95,-93.4
5139558,RED RIVER PAR.,COUSHATTA,4/23/2000,Tornado,3,0,0,500000,0,LA,0,0,7,200,COUSHATTA,31.95,-93.38333,31.95,-93.28333
5139269,NATCHITOCHES PAR.,CAMPTI,4/23/2000,Tornado,3,0,0,1000000,0,LA,0,0,8,200,CAMPTI,31.95,-93.26667,31.91667,-93.1
5142115,YOUNG CO.,OLNEY,4/30/2000,Tornado,3,0,0,300000,0,TX,0,0,13,800,OLNEY,33.36667,-98.76667,33.36667,-98.76667
5145458,BLACK HAWK CO.,CEDAR FALLS,5/11/2000,Tornado,3,1,25,1750000,10000,IA,0,0,18.5,400,CEDAR FALLS,42.51667,-92.45,42.6,-92.11667
5146784,BOSQUE CO.,LAGUNA PARK,5/12/2000,Tornado,3,2,0,3000000,0,TX,0,0,7,400,LAGUNA PARK,31.9,-97.36667,31.9,-97.36667
5143985,LINCOLN CO.,BRADY,5/17/2000,Tornado,3,0,2,750000,25000,NE,0,0,11.5,1000,BRADY,40.95,-100.36667,41.03333,-100.53333
5151471,GRAYSON CO.,LEITCHFIELD,5/23/2000,Tornado,3,0,16,50000000,0,KY,0,0,6,100,LEITCHFIELD,37.53333,-86.3,37.48333,-86.23333
5146912,HOUSTON CO.,ERIN,5/27/2000,Tornado,3,0,0,1300000,0,TN,0,0,17.2,500,ERIN,36.31667,-87.96667,36.31667,-87.66667
5154802,LOGAN CO.,DAILEY,7/5/2000,Tornado,3,0,2,750000,0,CO,0,0,6,1320,DAILEY,40.68333,-102.7,40.6,-102.71667
5163249,YELLOW MEDICINE CO.,GRANITE FALLS,7/25/2000,Tornado,4,1,15,20000000,0,MN,0,0,9,167,GRANITE FALLS,44.9,-95.66667,44.81667,-95.55
5175230,GREENE CO.,XENIA,9/20/2000,Tornado,4,1,100,15000000,0,OH,0,0,9,500,XENIA,39.65,-83.98333,39.73333,-83.88333
5166971,TUSCALOOSA CO.,HULL,12/16/2000,Tornado,4,11,144,12500000,0,AL,0,0,18,750,HULL,33.05,-87.7,33.2,-87.4
5166973,ETOWAH CO.,GADSDEN,12/16/2000,Tornado,3,0,14,10000000,0,AL,0,0,8.1,500,GADSDEN,34.05,-85.93333,34.08333,-85.81667
5159893,CHEROKEE CO.,CENTRE,12/16/2000,Tornado,3,0,0,40000,0,AL,0,0,4.7,500,CENTRE,34.06667,-85.78333,34.11667,-85.73333
5233460,DESHA CO.,REED,2/24/2001,Tornado,3,0,0,0,0,AR,0,0,42,300,REED,33.68333,-91.43333,34.11667,-90.95
5233172,LEFLORE CO.,GREENWOOD,2/24/2001,Tornado,3,0,0,2200000,0,MS,0,0,5,400,GREENWOOD,33.48333,-90.15,33.51667,-90.11667
5232919,CALHOUN CO.,BRUCE,2/24/2001,Tornado,3,0,0,10000,0,MS,0,0,8,50,BRUCE,34.45,-88.78333,34.5,-88.63333
5232920,PONTOTOC CO.,ROBBS,2/24/2001,Tornado,3,6,43,28000000,0,MS,0,0,23,1000,ROBBS,34.51667,-88.6,34.58333,-88.6
5232921,UNION CO.,BLUE SPGS,2/24/2001,Tornado,3,0,0,100000,0,MS,0,0,6,150,BLUE SPGS,33.9,-89,33.9,-89
5232922,LEE CO.,CORRONA,2/24/2001,Tornado,3,0,0,1000000,0,MS,0,0,10,100,CORRONA,33.85,-89.41667,33.85,-89.41667
5232988,PRENTISS CO.,WHEELER,2/24/2001,Tornado,3,0,30,2000000,0,MS,0,0,5,50,WHEELER,34.93333,-88.58333,34.93333,-88.58333
5239050,RINGGOLD CO.,MT AYR,4/11/2001,Tornado,3,0,0,1500000,0,IA,0,0,23.5,500,MT AYR,42.31667,-92.2,42.31667,-92.2
5236229,BARTON CO.,HOISINGTON,4/21/2001,Tornado,4,1,28,43000000,0,KS,0,0,5,660,HOISINGTON,38.5,-98.78333,38.56667,-98.76667
5248643,PROWERS CO.,LAMAR,5/29/2001,Tornado,3,0,0,150000,0,CO,0,0,3,50,LAMAR,38.08333,-102.66667,38.08333,-102.66667
5246078,CARSON CO.,PANHANDLE,5/29/2001,Tornado,3,0,0,250000,0,TX,0,0,10,440,PANHANDLE,35.4,-101.38333,35.43333,-101.21667
5251495,OTTER TAIL CO.,PARKERS PRAIRIE,6/13/2001,Tornado,3,0,3,5000000,0,MN,0,0,11,100,PARKERS PRAIRIE,45.8,-96.15,45.8,-96.15
5253984,TODD CO.,BERTHA,6/13/2001,Tornado,3,0,0,10000,0,MN,0,0,1,100,BERTHA,46.26667,-95.15,46.28333,-95.11667
5254373,SEWARD CO.,RUBY,6/13/2001,Tornado,4,0,2,1000000,0,NE,0,0,8,400,RUBY,40.85,-97.08333,40.95,-96.98333
5261853,BURNETT CO.,GRANTSBURG,6/18/2001,Tornado,3,2,16,10000000,0,WI,0,0,30,880,GRANTSBURG,45.78333,-92.65,45.81667,-92.03333
5261133,NELSON CO.,PEKIN,7/18/2001,Tornado,3,0,0,200000,0,ND,0,0,5,150,PEKIN,47.68333,-98.45,47.71667,-98.31667
5269494,CLAY CO.,EDGAR,9/22/2001,Tornado,3,0,0,1250000,1500000,NE,0,0,9,1250,EDGAR,40.43333,-97.96667,40.41667,-97.96667
5269850,CULPEPER CO.,RIXEYVILLE,9/24/2001,Tornado,4,0,2,2000000,0,VA,0,0,7,75,JEFFERSONTON,38.57,-77.18333,38.65,-77.13333
5270224,PRINCE GEORGE'S CO.,HYATTSVILLE,9/24/2001,Tornado,3,2,55,100000000,0,MD,0,0,11.5,200,HYATTSVILLE,38.93333,-76.98333,39.1,-76.85
5270624,CUSTER CO.,BUTLER,10/9/2001,Tornado,3,0,0,50000,0,OK,0,0,7,600,BUTLER,35.01667,-99.1,35.01667,-99.1
5270683,WASHITA CO.,CORDELL,10/9/2001,Tornado,3,0,9,100000000,0,OK,0,0,6,500,CORDELL,35.06667,-98.88333,35.06667,-98.88333
5270687,WASHITA CO.,COWDEN,10/9/2001,Tornado,3,0,1,600000,0,OK,0,0,8,440,COWDEN,35.33333,-98.16667,35.33333,-98.16667
5269277,POLK CO.,POLK,10/9/2001,Tornado,3,0,0,1800000,800000,NE,0,0,16,1500,POLK,41.08333,-97.83333,41.25,-97.65
5269590,GILLESPIE CO.,STONEWALL,10/12/2001,Tornado,3,0,5,1000000,100000,TX,0,0,2.5,400,STONEWALL,30.25,-98.66667,30.26667,-98.65
5269828,BALDWIN CO.,FOLEY,10/13/2001,Tornado,3,0,0,250000,0,AL,0,0,1,440,FOLEY,30.41667,-87.68333,30.41667,-87.68333
5270577,ST. JOSEPH CO.,CRUMSTOWN,10/24/2001,Tornado,3,1,2,3000000,0,IN,0,0,15,1320,CRUMSTOWN,41.61667,-86.43333,41.75,-86.3
5270652,PUTNAM CO.,FT JENNINGS,10/24/2001,Tornado,3,0,0,1000000,0,OH,0,0,29,440,FT JENNINGS,40.88333,-84.31667,41.15,-83.9
5272442,ASHLEY CO.,WILMOT,11/24/2001,Tornado,3,3,11,2000000,0,AR,0,0,13,880,WILMOT,32.98333,-91.65,33.13333,-91.51667
5272444,WASHINGTON CO.,WINTERVILLE,11/24/2001,Tornado,4,0,12,3500000,0,MS,0,0,4.8,880,WINTERVILLE,33.46667,-91.1,33.51667,-91.05
5272551,BOLIVAR CO.,STRINGTOWN,11/24/2001,Tornado,4,0,36,6000000,0,MS,0,0,25.5,880,STRINGTOWN,33.53333,-91.05,33.86667,-90.71667
5272553,HUMPHREYS CO.,ISOLA,11/24/2001,Tornado,3,0,5,4000000,0,MS,0,0,5,400,ISOLA,33.23333,-90.63333,33.28333,-90.58333
5272625,MADISON CO.,MADISON,11/24/2001,Tornado,4,2,21,12000000,0,MS,0,0,11.5,880,MADISON,32.43333,-90.2,32.56667,-90.05
5272277,PICKENS CO.,PALMETTO,11/24/2001,Tornado,3,0,0,2000,0,AL,0,0,0.2,300,PALMETTO,33.53333,-88.05,33.53333,-88.05
5272278,LAMAR CO.,KENNEDY,11/24/2001,Tornado,3,2,1,600000,0,AL,0,0,8.5,300,KENNEDY,33.51667,-88.05,33.61667,-87.95
5272279,FAYETTE CO.,BELK,11/24/2001,Tornado,3,0,0,800000,0,AL,0,0,29.1,300,BELK,33.61667,-87.95,33.86667,-87.56667
5272280,WALKER CO.,CARBON HILL,11/24/2001,Tornado,3,0,0,25000,0,AL,0,0,1.1,300,CARBON HILL,33.86667,-87.55,33.86667,-87.53333
5273369,BLOUNT CO.,ONEONTA,11/24/2001,Tornado,4,0,22,800000,0,AL,0,0,8.3,500,ONEONTA,33.91667,-86.43333,34.05,-86.35
5273370,ETOWAH CO.,ALTOONA,11/24/2001,Tornado,4,0,0,1500000,0,AL,0,0,1.8,500,ALTOONA,34.01667,-86.33333,34.03333,-86.3
5276088,HENRY CO.,PARIS,11/26/2001,Tornado,3,2,12,1500000,0,TN,0,0,5,200,PARIS,35.26667,-89,35.26667,-89
5281117,ANGELINA CO.,DIBOLL,3/30/2002,Tornado,3,0,6,5000000,0,TX,0,0,24.3,440,DIBOLL,31.11667,-94.76667,31.33333,-94.45
5290829,HARRIS CO.,LA PORTE,3/30/2002,Tornado,3,0,0,350000,0,TX,0,0,0.7,60,LA PORTE,29.61667,-95.01667,29.63333,-95
5288412,TARRANT CO.,FT WORTH,4/16/2002,Tornado,3,0,0,250000,0,TX,0,0,2.1,80,FT WORTH,32.75,-97.35,32.75,-97.35
5287606,DEWEY CO.,SEILING,4/17/2002,Tornado,3,0,0,20000,0,OK,0,0,5,600,SEILING,36.1,-99.08333,36.15,-99.06667
5293473,WAYNE CO.,WAYNE CITY,4/21/2002,Tornado,3,1,42,4000000,0,IL,0,0,30,500,WAYNE CITY,38.35,-88.7,38.35,-88.15
5292196,CARTER CO.,VAN BUREN,4/24/2002,Tornado,4,0,2,15000000,0,MO,0,0,20.5,300,VAN BUREN,37,-91.01667,36.91667,-90.66667
5292197,BUTLER CO.,HENDRICKSON,4/24/2002,Tornado,4,0,14,30000000,0,MO,0,0,20,650,HENDRICKSON,36.9,-90.68333,36.8,-90.33333
5292401,BOLLINGER CO.,MARBLE HILL,4/27/2002,Tornado,3,1,16,4000000,0,MO,0,0,4,200,MARBLE HILL,37.21667,-90.06667,37.26667,-90.01667
5292486,UNION CO.,DONGOLA,4/28/2002,Tornado,3,1,8,5000000,0,IL,0,0,16,400,DONGOLA,37.36667,-89.33333,37.36667,-89.03333
5289044,POPE CO.,DIXON SPGS,4/28/2002,Tornado,3,0,1,400000,0,IL,0,0,12,200,DIXON SPGS,37.35,-88.71667,37.38333,-88.46667
5292584,WEBSTER CO.,PROVIDENCE,4/28/2002,Tornado,3,0,26,15000000,0,KY,0,0,9,880,PROVIDENCE,37.4,-87.85,37.4,-87.7
5292585,HOPKINS CO.,NEBO,4/28/2002,Tornado,3,0,0,1800000,0,KY,0,0,12,880,NEBO,37.41667,-87.7,37.41667,-87.46667
5288178,RUTHERFORD CO.,MURFREESBORO,4/28/2002,Tornado,3,0,31,2300000,0,TN,0,0,3.2,350,MURFREESBORO,35.75,-86.36667,35.76667,-86.31667
5292540,CHARLES CO.,RISON,4/28/2002,Tornado,4,1,122,114000000,0,MD,0,0,24,650,RISON,38.55,-77.18333,38.51667,-76.68333
5293530,DORCHESTER CO.,TAYLORS IS,4/28/2002,Tornado,3,0,0,150000,0,MD,0,0,18,150,VIENNA,38.42,-76.3,38.35,-75.81667
5299954,ELLIS CO.,ELLIS,5/5/2002,Tornado,3,0,0,0,0,KS,0,0,12.8,880,ELLIS,39.05,-99.61667,39.11667,-99.41667
5300201,FORD CO.,WINDTHORST,5/7/2002,Tornado,3,0,0,0,0,KS,0,0,4,900,WINDTHORST,37.71667,-99.56667,37.66667,-99.58333
5300204,FORD CO.,WINDTHORST,5/7/2002,Tornado,3,0,0,0,0,KS,0,0,8.5,1800,WINDTHORST,37.7,-99.55,37.61667,-99.55
5298617,KIOWA CO.,MULLINVILLE,5/7/2002,Tornado,3,0,1,800000,0,KS,0,0,10,600,MULLINVILLE,37.68333,-99.48333,37.6,-99.4
5306196,BROWN CO.,BARNARD,6/23/2002,Tornado,3,0,0,0,0,SD,0,0,10,900,BARNARD,45.73333,-98.61667,45.7,-98.45
5306197,BROWN CO.,BARNARD,6/23/2002,Tornado,4,0,0,0,0,SD,0,0,9,900,BARNARD,45.68333,-98.43333,45.81667,-98.38333
5310099,STUTSMAN CO.,MEDINA,8/11/2002,Tornado,4,0,0,650000,0,ND,0,0,1,300,MEDINA,46.95,-99.3,46.96667,-99.3
5319967,RUSK CO.,LADYSMITH,9/2/2002,Tornado,3,0,27,25000000,0,WI,0,0,16,440,LADYSMITH,45.46667,-91.13333,45.46667,-90.81667
5315471,MONROE CO.,ELLETTSVILLE,9/20/2002,Tornado,3,0,0,10000000,20000,IN,0,0,10.5,150,ELLETTSVILLE,39.23333,-86.61667,39.33333,-86.51667
5315472,MORGAN CO.,MARTINSVILLE,9/20/2002,Tornado,3,0,28,15000000,30000,IN,0,0,20,150,MARTINSVILLE,39.36667,-86.53333,39.58333,-86.25
5315473,JOHNSON CO.,GREENWOOD,9/20/2002,Tornado,3,0,0,25000000,10000,IN,0,0,7.5,150,GREENWOOD,39.53333,-86.21667,39.63333,-86.11667
5323452,ADAMS CO.,BERNE,11/10/2002,Tornado,3,0,0,125000,0,IN,0,0,5,200,BERNE,40.66667,-84.91667,40.73333,-84.85
5322801,VAN WERT CO.,WILLSHIRE,11/10/2002,Tornado,4,2,17,30000000,0,OH,0,0,21.6,880,WILLSHIRE,40.78333,-84.76667,40.98333,-84.43333
5322863,PAULDING CO.,ROSELMS,11/10/2002,Tornado,3,0,0,0,0,OH,0,0,9,440,ROSELMS,40.98333,-84.45,41.08333,-84.33333
5322864,PUTNAM CO.,CONTINENTAL,11/10/2002,Tornado,3,2,0,0,0,OH,0,0,7.2,440,CONTINENTAL,41.08333,-84.33333,41.16667,-84.26667
5323124,LOGAN CO.,EAST LIBERTY,11/10/2002,Tornado,3,0,0,30000,0,OH,0,0,2,300,EAST LIBERTY,40.35,-83.55,40.35,-83.55
5323125,UNION CO.,RAYMOND,11/10/2002,Tornado,3,0,2,500000,0,OH,0,0,7,300,RAYMOND,40.38333,-83.53333,40.43333,-83.45
5322422,SENECA CO.,TIFFIN,11/10/2002,Tornado,3,1,2,12800000,0,OH,0,0,21,100,TIFFIN,41.1,-83.16667,41.23333,-82.9
5321431,FAYETTE CO.,FAYETTE,11/10/2002,Tornado,3,0,3,500000,0,AL,0,0,16.1,1175,FAYETTE,33.75,-87.86667,33.86667,-87.61667
5322861,LOWNDES CO.,ARTESIA,11/10/2002,Tornado,3,0,55,60000000,0,MS,0,0,22,440,ARTESIA,33.38333,-88.61667,33.53333,-88.28333
5321432,WALKER CO.,CARBON HILL,11/10/2002,Tornado,3,3,20,2500000,0,AL,0,0,16.9,1175,CARBON HILL,33.83333,-87.58333,34,-87.35
5321433,WINSTON CO.,POPLAR SPGS,11/10/2002,Tornado,3,1,15,200000,0,AL,0,0,11.3,1175,POPLAR SPGS,34,-87.35,34.05,-87.18333
5321435,FAYETTE CO.,FAYETTE,11/10/2002,Tornado,3,0,0,200000,0,AL,0,0,14.6,1175,FAYETTE,33.76667,-87.8,33.81667,-87.55
5322729,MORGAN CO.,WARTBURG,11/10/2002,Tornado,3,7,28,968000,0,TN,0,0,8.3,300,WARTBURG,36.03333,-84.6,36.05,-84.45
5321436,WALKER CO.,TOWNLEY,11/10/2002,Tornado,3,7,40,2500000,0,AL,0,0,24.7,1175,TOWNLEY,33.83333,-87.53333,33.96667,-87.11667
5321437,WINSTON CO.,ARLEY,11/10/2002,Tornado,3,0,5,300000,0,AL,0,0,2.4,1175,ARLEY,33.96667,-87.16667,33.98333,-87.11667
5321438,CULLMAN CO.,BREMEN,11/10/2002,Tornado,3,0,8,1300000,0,AL,0,0,30.9,1175,BREMEN,33.98333,-87.11667,34.15,-86.6
5322212,CUMBERLAND CO.,CROSSVILLE,11/10/2002,Tornado,3,4,18,500000,0,TN,0,0,12.2,900,CROSSVILLE,35.9,-85.1,35.9,-84.9
5324258,FAULKNER CO.,HAMLET,12/18/2002,Tornado,3,1,13,0,0,AR,0,0,9.8,150,HAMLET,35.1,-92.31667,35.2,-92.18333
5347027,MITCHELL CO.,CAMILLA,3/20/2003,Tornado,3,4,200,6000000,0,GA,0,0,19,600,CAMILLA,31.18333,-84.26667,31.35,-84.01667
5348725,RUSK CO.,NEW SALEM,4/6/2003,Tornado,3,0,0,9000000,0,TX,0,0,34,440,NEW SALEM,31.91667,-94.98333,32.25,-94.68333
5350049,RANKIN CO.,BRANDON,4/24/2003,Tornado,3,0,6,50000000,0,MS,0,0,12,600,BRANDON,32.25,-90,32.35,-89.85
5358918,WYANDOTTE CO.,BONNER SPGS,5/4/2003,Tornado,4,2,30,15500000,0,KS,0,0,15,500,BONNER SPGS,38.06667,-94.7,38.06667,-94.7
5358086,CRAWFORD CO.,MC CUNE,5/4/2003,Tornado,4,3,20,7200000,1000000,KS,0,0,27,880,MC CUNE,37.41667,-95.1,37.53333,-94.63333
5358447,PLATTE CO.,PARKVILLE,5/4/2003,Tornado,4,0,0,32000000,0,MO,0,0,5,500,PARKVILLE,38.9,-93.36667,38.9,-93.36667
5358258,CLAY CO.,GLADSTONE,5/4/2003,Tornado,4,0,0,50000,0,MO,0,0,1,500,GLADSTONE,39.08333,-94.56667,39.08333,-94.56667
5358339,CLAY CO.,GLADSTONE,5/4/2003,Tornado,4,0,13,31000000,0,MO,0,0,5,200,GLADSTONE,39.08333,-94.56667,39.08333,-94.56667
5358087,BARTON CO.,LIBERAL,5/4/2003,Tornado,4,1,10,13000000,1000000,MO,0,0,6,880,LIBERAL,37.56667,-94.61667,37.58333,-94.53333
5358088,BARTON CO.,LIBERAL,5/4/2003,Tornado,3,0,0,5000000,1000000,MO,0,0,23,880,LIBERAL,37.56667,-94.51667,37.63333,-94.1
5358085,CHEROKEE CO.,MELROSE,5/4/2003,Tornado,3,3,19,2700000,1000000,KS,0,0,20,880,MELROSE,37.08333,-94.95,37.16667,-94.61667
5358167,CEDAR CO.,JERICO SPGS,5/4/2003,Tornado,3,3,37,40000000,3000000,MO,0,0,25,880,JERICO SPGS,37.61667,-94.08333,37.75,-93.63333
5358178,JASPER CO.,CARL JCT,5/4/2003,Tornado,3,2,15,21200000,0,MO,0,0,5,880,CARL JCT,37.16667,-94.61667,37.2,-94.51667
5358181,LAWRENCE CO.,PIERCE CITY,5/4/2003,Tornado,3,5,33,27500000,0,MO,0,0,25,880,PIERCE CITY,36.93333,-94.06667,37.01667,-93.63333
5358172,DALLAS CO.,LOUISBURG,5/4/2003,Tornado,3,2,10,3800000,0,MO,0,0,14,880,LOUISBURG,37.78333,-93.2,37.8,-92.98333
5358169,CHRISTIAN CO.,BILLINGS,5/4/2003,Tornado,3,1,3,5100000,0,MO,0,0,13,880,BILLINGS,37.01667,-93.63333,37.08333,-93.4
5358164,CAMDEN CO.,DECATURVILLE,5/4/2003,Tornado,3,4,27,5000000,1000000,MO,0,0,14,400,DECATURVILLE,37.9,-92.83333,37.98333,-92.56667
5358175,GREENE CO.,BATTLEFIELD,5/4/2003,Tornado,3,1,12,14700000,0,MO,0,0,4,500,BATTLEFIELD,37.08333,-93.41667,37.13333,-93.36667
5361478,FAULKNER CO.,SALTILLO,5/4/2003,Tornado,3,0,0,0,0,AR,0,0,15.9,400,SALTILLO,35,-92.36667,35.06667,-92.1
5361479,LONOKE CO.,CABOT,5/4/2003,Tornado,3,0,0,0,0,AR,0,0,1.5,300,CABOT,35.03333,-92.1,35.06667,-92.08333
5361480,WHITE CO.,EL PASO,5/4/2003,Tornado,3,0,5,0,0,AR,0,0,17.5,500,EL PASO,35.08333,-92.03333,35.18333,-91.78333
5360944,WOODRUFF CO.,GREGORY,5/4/2003,Tornado,3,0,0,0,0,AR,0,0,25.5,300,GREGORY,35.11667,-91.41667,35.3,-91.05
5356153,CROSS CO.,TILTON,5/4/2003,Tornado,3,0,4,1000000,0,AR,0,0,16,275,TILTON,35.86667,-90.33333,35.9,-90.28333
5356963,MADISON CO.,DENMARK,5/4/2003,Tornado,4,11,66,30000000,0,TN,0,0,26,880,DENMARK,35.51667,-89.03333,35.63333,-88.61667
5356967,MADISON CO.,DENMARK,5/4/2003,Tornado,3,0,0,100000,0,TN,0,0,14,440,DENMARK,35.48333,-88.93333,35.58333,-88.61667
5356966,HENDERSON CO.,LURAY,5/4/2003,Tornado,4,0,20,10000000,0,TN,0,0,13,880,LURAY,35.61667,-88.63333,35.65,-88.35
5356968,HENDERSON CO.,LURAY,5/4/2003,Tornado,3,0,0,25000,0,TN,0,0,7,440,LURAY,35.58333,-88.61667,35.58333,-88.5
5358410,MONTGOMERY CO.,CLARKSVILLE,5/4/2003,Tornado,3,0,1,750000,0,TN,0,0,11.5,1000,CLARKSVILLE,36.41667,-87.35,36.4,-87.2
5357340,LINCOLN CO.,BELLEVILLE,5/5/2003,Tornado,3,0,2,50000,0,TN,0,0,1.6,700,BELLEVILLE,35.26667,-86.58333,35.26667,-86.56667
5351281,CAPE GIRARDEAU CO.,JACKSON,5/6/2003,Tornado,3,0,2,12000000,0,MO,0,0,2,50,JACKSON,37.3,-89.96667,37.25,-89.96667
5352326,PULASKI CO.,GRAND CHAIN,5/6/2003,Tornado,4,1,13,3500000,0,IL,0,0,6,1000,GRAND CHAIN,37.23333,-88.93333,37.31667,-88.7
5352429,MASSAC CO.,HILLERMAN,5/6/2003,Tornado,4,1,20,10000000,0,IL,0,0,14,1000,HILLERMAN,37.3,-88.68333,37.38333,-88.48333
5352783,POPE CO.,TEMPLE HILL,5/6/2003,Tornado,3,0,0,2500000,0,IL,0,0,13,600,TEMPLE HILL,37.25,-88.5,37.25,-88.5
5361225,CLEVELAND CO.,MOORE,5/8/2003,Tornado,3,0,45,210000000,0,OK,0,0,3.8,440,MOORE,35.33333,-97.53333,35.36667,-97.48333
5361226,OKLAHOMA CO.,DEL CITY,5/8/2003,Tornado,4,0,89,160000000,0,OK,0,0,13.5,700,DEL CITY,35.4,-97.48333,35.46667,-97.25
5359697,OSAGE CO.,OSAGE CITY,5/8/2003,Tornado,3,0,0,1500000,0,KS,0,0,25,800,OSAGE CITY,38.58333,-95.75,38.7,-95.55
5357926,OSAGE CO.,FAIRFAX,5/8/2003,Tornado,3,0,0,250000,0,OK,0,0,45,880,FAIRFAX,36.58333,-96.71667,36.88333,-96.13333
5349757,WOODSON CO.,TORONTO,5/8/2003,Tornado,3,0,3,2500000,261000,KS,0,0,22,350,TORONTO,37.56667,-97.13333,37.56667,-97.13333
5361345,OKLAHOMA CO.,EDMOND,5/9/2003,Tornado,3,0,2,7000000,0,OK,0,0,17.8,1320,EDMOND,36.9,-97.06667,36.9,-97.06667
5358566,MARION CO.,ELY,5/10/2003,Tornado,3,0,0,0,0,MO,0,0,9.5,200,ELY,39.68333,-91.65,39.75,-91.5
5354873,TAZEWELL CO.,SOUTH PEKIN,5/10/2003,Tornado,3,0,32,10000000,0,IL,0,0,17.5,440,SOUTH PEKIN,40.46667,-89.68333,40.65,-89.45
5352931,MCLEAN CO.,SACREMENTO,5/11/2003,Tornado,3,0,2,400000,0,KY,0,0,1.8,80,SACREMENTO,37.41667,-87.26667,37.41667,-87.23333
5357401,WILLIAMSON CO.,FRANKLIN,5/11/2003,Tornado,3,0,1,2200000,0,TN,0,0,1,300,FRANKLIN,36.36667,-86.5,36.36667,-86.41667
5356642,RUTHERFORD CO.,WALTERHILL,5/11/2003,Tornado,3,0,0,1800000,0,TN,0,0,1,400,WALTERHILL,35.93333,-86.7,35.93333,-86.68333
5362980,HOLT CO.,EMMET,6/9/2003,Tornado,3,0,0,5700000,1300000,NE,0,0,23,880,EMMET,42.53333,-98.8,42.43333,-98.41667
5370039,CEDAR CO.,COLERIDGE,6/23/2003,Tornado,4,1,0,3700000,0,NE,0,0,13,1200,COLERIDGE,42.5,-97.31667,42.53333,-97.06667
5366601,SANBORN CO.,WOONSOCKET,6/24/2003,Tornado,3,0,0,500000,0,SD,0,0,5,500,WOONSOCKET,44,-98.33333,44,-98.33333
